Category,Sub Category,Price,Rating,Title,Feature
Electornics and Appliances,Laptops and Notebook Computers,"1,049.99",Rated 4.7 out of 5 stars based on 257 reviews.,"MacBook Air (15-inch) - Apple M2 Chip with 8-core CPU and 10-core GPU, 256GB ",M2 Chip for Incredible Performance   8-core CPU and Up to 10-core GPU to Power Through Complex Tasks   16-core Neural Engine for Advanced Machine Learning tasks   8GB of Unified Memory Makes Everything You Do Fast and Fluid   Up to 20 Percent Faster for Applying Image Filters and Effects
Electornics and Appliances,Laptops and Notebook Computers,"1,249.99",Rated 4.8 out of 5 stars based on 230 reviews.,"MacBook Air (15-inch) - Apple M2 Chip with 8-core CPU and 10-core GPU, 512GB ",M2 Chip for Incredible Performance   8-core CPU and Up to 10-core GPU to Power Through Complex Tasks   16-core Neural Engine for Advanced Machine Learning tasks   8GB of Unified Memory Makes Everything You Do Fast and Fluid   Up to 20 Percent Faster for Applying Image Filters and Effects
Electornics and Appliances,Laptops and Notebook Computers,599.99,Rated 4.4 out of 5 stars based on 52 reviews.,"Lenovo IdeaPad Slim 5 16"" Touchscreen Laptop - AMD Ryzen 7 7730U - WUXGA (1920 x 1200) - Windows 11","AMD RyzenaÑ¢ 7 7730U (8-Core) Processor   16"" Touchscreen IPS Anti-Glare LCD with LED Backlight WUXGA (1920 x 1200) 300-Nits Display   Wi-Fi 6 (2x2/160) Gig+ and Bluetooth 5.0   Integrated 1080p Webcam with Privacy Shutter and Backlit Keyboard with Fingerprint Reader   Microsofta   Windows 11 Home (64-bit)"
Electornics and Appliances,Laptops and Notebook Computers,899.99,Rated 4 out of 5 stars based on 1 reviews.,"HP ENVY 17.3"" Touchscreen Laptop - 13th Gen Intel Core i7-1355U - GeForce RTX 3050 - 1080p - Windows 11","13th Gen Intela   CoreaÑ¢ i7-1355U (10-Core)a†Processor   Wi-Fi 6E (2x2/160) Gig+ and Bluetooth 5.3   NVIDIA GeForce RTXa≠aÑ¢ 3050, 4GB   Backlit Keyboard with Numeric Keypad and Integrated Webcam with Camera Shutter   17.3"" Touchscreen Micro-Edgea†IPS Edge-to-Edge Glass FHD (1920 x 1080) 300-Nits Display"
Electornics and Appliances,Laptops and Notebook Computers,"1,949.99",Rated 4.3 out of 5 stars based on 9 reviews.,"MacBook Pro (14-inch) - Apple M3 Pro chip with 11-core CPU and 14-core GPU, 512GB SSD",The M3 Pro chip provides even greater performance for demanding workflows   Extreme performance for the most advanced workflows like rendering intricate 3D content   Up to 18 hours of battery lifeaπ a ERUOîand the same performance whether running on battery or plugged in   Beautiful Liquid Retina XDR display   Now in a new color: Space Black
Electornics and Appliances,Laptops and Notebook Computers,379.99,Rated 4.5 out of 5 stars based on 32 reviews.,"HP 14"" Laptop - 13th Gen Intel Core i3-1315U - 1080p - Windows 11","13th Gen Intela   CoreaÑ¢ i3-1315U Processor   12GB DDR4-3200 RAM   512GB PCIea   NVMeaÑ¢ M.2 Solid State Drive   Full-size, backlit, soft grey keyboard"
Electornics and Appliances,Laptops and Notebook Computers,"1,299.99",Rated 4 out of 5 stars based on 24 reviews.,"HP OMEN 17.3"" Gaming Laptop - 13th Gen Intel Core i7-13700HX - GeForce RTX 4070 - 1080p 144Hz","NVIDIA GeForce RTX 4070 Graphics, 8GB   13th Gen Intel Core i7-13700HX (16-Core) Processor   17.3"" IPS Micro-Edge Anti-Glare FHD (1920 x 1080) 300-Nits 144Hz Display   1TB PCIe Gen4 NVMe M.2 Solid State Drive   Full-Size 4-Zone RGB Backlit Keyboard and 26-Key Rollover Anti-Ghosting Key Technology"
Electornics and Appliances,Laptops and Notebook Computers,"1,599.99",No Reviews,"Lenovo LEGION 5 Pro 16"" Gaming Laptop - AMD Ryzen 7 7745HX - GeForce RTX 4070 - 240Hz WQXGA (2560 x 1600) - Windows 11 - Onyx Grey","AMD RyzenaÑ¢ 7 7745HX (8-Core) Processor   NVIDIA GeForce RTXaÑ¢ 4070, 8GB   16"" IPS LCD with LED Backlight Anti-Glare WQXGA (2560 x 1600) 500-Nits 240Hz Display   Backlit 4 Zone RGB Keyboard and Webcam with Privacy Shutter   Microsofta   Windows 11 Home (64-bit)"
Electornics and Appliances,Laptops and Notebook Computers,"3,149.99",No Reviews,"MacBook Pro (14-inch) - Apple M3 Max chip with 36GB Memory, 14-core CPU and 30-core GPU, 1TB SSD ",The M3 Max chip provides extreme performance for advanced workflows like rendering 3D content   Extreme performance for the most advanced workflows like rendering intricate 3D content   Up to 18 hours of battery lifeaπ a ERUOîand the same performance whether running on battery or plugged in   Beautiful Liquid Retina XDR display   Now in a new color: Space Black
Electornics and Appliances,Laptops and Notebook Computers,749.99,Rated 4.5 out of 5 stars based on 225 reviews.,"HP Pavilion 15.6"" Touchscreen Laptop - 13th Gen Intel Core i5-1335U - 1080p - Windows 11","13th Gen Intela   CoreaÑ¢ i5-1335U (10-core) Processor   Intela   Irisa   Xe Graphics   15.6"" Touchscreen BrightView IPS Micro-edge FHD (1920 x 1080)   Wi-Fi 6 (2x2) Gig+ and Bluetooth 5.3   Full-size Backlit Natural Silver Keyboard with Numeric Keypad"
Electornics and Appliances,Laptops and Notebook Computers,799.99,Rated 4.5 out of 5 stars based on 21 reviews.,"LG gram 15.6"" Touchscreen Laptop - 13th Gen Intel Core i5-1340P - 1080p - Windows 11","13th Gen Intela   CoreaÑ¢ i5-1340P (12-Core) Processor   15.6"" Touchscreen IPS FHD (1920 x 1080) 300-Nits Display   Intela   Wi-Fi 6E (2x2/160) Gig+ and Bluetooth 5.1   Integrated FHD Webcam with Dual Mics and Facial Recognition   Microsofta   Windows 11 Home (64-bit)"
Electornics and Appliances,Laptops and Notebook Computers,599.99,Rated 4.3 out of 5 stars based on 106 reviews.,"HP 17.3"" Touchscreen Laptop - AMD Ryzen 7 7730U - Windows 11 ","AMD RyzenaÑ¢ 7 7730U (8-Core) Processor   17.3"" Touchscreen BrightView HD+ (1600 x 900) 250-Nits Display   Full-Size Backlit Soft Gray Keyboard with Numeric Keypad   1x HDMI 1.4b   Microsofta   Windows 11 Home (64-bit)"
Electornics and Appliances,Laptops and Notebook Computers,849.99,Rated 4.1 out of 5 stars based on 394 reviews.,"Dell Inspiron 15.6"" Touchscreen Laptop - 13th Gen Intel Core i7-1355U - 1080p - Windows 11, Black","13th Gen Intela   CoreaÑ¢ i7-1355U Processor   15.6"" Touchscreen Anti-Glare LED Backlit WVA FHD (1920 x 1080) Display   Wi-Fi 6 (2x2/160) Gig+ and Bluetooth   Integrated Widescreen FHD 1080p Webcam   1x SD Card Reader"
Electornics and Appliances,Laptops and Notebook Computers,"1,199.99",Rated 4.3 out of 5 stars based on 23 reviews.,"MSI Katana 15.6"" Laptop - 12th Gen Intel Core i7-12650H - GeForce RTX 4060 - FHD (1920 x 1080) - 144Hz - Windows 11","12th Gen Intela   CoreaÑ¢ i7-12650H Processor   NVIDIA GeForce RTXaÑ¢ 4060, 8GB   15.6"" IPS FHD (1920 x 1080) 144Hz Display   4 Zone backlit RGB Keyboard (99 Key)   Intela   Wi-Fi 6 (2x2/160) Gig+ and Bluetooth 5.2"
Electornics and Appliances,Laptops and Notebook Computers,"1,399.99",Rated 4.4 out of 5 stars based on 41 reviews.,"Lenovo LEGION PRO 5i 16"" Gaming Laptop - 13th Gen Intel Core i7-13700HX - GeForce RTX 4060 - 165Hz 2560 x 1600","13th Gen Intela   CoreaÑ¢ i7-13700HX (16-Core) Processor   NVIDIA GeForce RTXaÑ¢ 4060, 8GB   Wi-Fi 6E (2x2/160) Gig+ and Bluetooth   16.0"" IPS LCD with LED-backlit Anti-glare WQXGA (2560 x 1600) 300-Nits 165Hz Display   4 Zone RGB Backlit Keyboard and 1080p Webcam with Privacy Shutter"
Electornics and Appliances,Laptops and Notebook Computers,"1,399.99",Rated 4.5 out of 5 stars based on 95 reviews.,"MSI GE68HX Raider 16"" Gaming Laptop - 13th Gen Intel Core i9-13950HX - GeForce RTX 4060 - 144HZ FHD+ (1920 x 1200) ","13th Gen Intela   CoreaÑ¢ i9-13950HX Processor   NVIDIA GeForce RTXaÑ¢ 4060 Graphics, 8GB   Killer Wi-Fi 6E AX211 (2x2/160) Gig+ Bluetooth 5.3   16"" IPS FHD+ (1920 x 1200) 144Hz Display   Windows 11 Home"
Electornics and Appliances,Laptops and Notebook Computers,799.99,No Reviews,Acer Swift Go 14a ERUOù Intel Evo Platform Touchscreen Laptop a ERUOì 13th Gen Intel Core i7-1355U Processor a ERUOì 1080p a ERUOì Windows 11,"13th Gen Intela   Core i7-1355U (10-Core) Processor   KilleraÑ¢ Wi-Fi 6Ea†(2x2/160) Gig+ and Bluetooth 5.2   14""   Touchscreen IPS LED-Backlit WUXGA (1920 x 1200) 400-Nits Display   Backlit Keyboard, Fingerprint Reader and 1440p Webcam   Microsofta   Windows 11 Home"
Electornics and Appliances,Laptops and Notebook Computers,"1,499.99",Rated 4.5 out of 5 stars based on 31 reviews.,"HP Dragonfly G4 13.5"" Intel Evo Platform Touchscreen Laptop - 13th Gen Intel Core i7-1355U - 1280p - Windows 11 Pro",Intel Evo Platform Powered 13th Gen Intela   CoreaÑ¢ i7-1355U Processor   Wi-Fi 6E (2x2/160) Gig + Bluetooth 5.3   13.5a ERUOùa†WUXGAa†Touchscreen display (1920 x 1280)   1TBa†PCIe NVMeaÑ¢ M.2 Solid State Drive   Camera with Sure Shutter Electronic Privacy Shutter
Electornics and Appliances,Laptops and Notebook Computers,999.99,Rated 3.8 out of 5 stars based on 36 reviews.,"Lenovo Flex 7i Intel Evo Platform 14"" 2-in-1 Touchscreen Laptop - 13th Gen Intel Core i7-1355U - Windows 11",Intel Evo Platform Powered by 13th Gen Intela   CoreaÑ¢ i7-1355U (10-core) Processor   Wi-Fi 6E (2x2/160) Gig+ and Bluetooth 5.1   Standard Backlit Keyboard with Fingerprint Reader   Integrated 1080p Webcam with Privacy Shutter   Microsofta   Windows 11
Electornics and Appliances,Laptops and Notebook Computers,699.99,Rated 4.4 out of 5 stars based on 309 reviews.,"HP Pavilion 15.6"" Touchscreen Laptop - AMD Ryzen 7 7730U - 1080p - Windows 11","AMD RyzenaÑ¢ 7 7730U (8-Core) Processor   15.6"" Touchscreen IPS Micro-Edge BrightView FHD (1920 x 1080) 250-Nits Display   Full-Size Backlit Keyboard with Numeric Keypad   Intela   Wi-Fi 6 (2x2/160) Gig+ and Bluetooth 5.3   Microsofta   Windows 11 Home (64-bit)"
Electornics and Appliances,Laptops and Notebook Computers,379.99,Rated 4.2 out of 5 stars based on 112 reviews.,"Lenovo Flex 5i 14"" Touchscreen 2-in-1 Chromebook Laptop - 12th Gen Intel Core i3-1215U - WUXGA - Storm Grey","12th Gen Intela   CoreaÑ¢ i3-1215U (6-core) Processor   14"" Touchscreen LED-backlit IPS LCD WUXGA (1920 x 1200) 300-Nits Display   Wi-Fi 6E (2x2/160) Gig+ and Bluetooth 5.1   Backlit Keyboard and 1080p Webcam"
Electornics and Appliances,Laptops and Notebook Computers,99.99,Rated 4.3 out of 5 stars based on 1941 reviews.,Allstate 3 Years Drops and Spills Protection (For New Computers $500 and Above),"Your Item is Covered for Drops, Spills and Lifea ERUOôs Accidents Plus Product Breakdowns During Normal Use   100% Parts and Labor, no Deductibles or Hidden Fees   Easy Online Claims 24/7   Free 2-way Express Shipping   Worldwide Coverage"
Electornics and Appliances,Laptops and Notebook Computers,"1,999.99",Rated 4.2 out of 5 stars based on 4 reviews.,"HP OMEN 17.3"" Gaming Laptop - 13th Gen Intel Core i9-13900HX - GeForce RTX 4080 - 165HZ 1440p - Windows 11","NVIDIA GeForce RTX 4080 Graphics, 12GB   13th Gen Intel Core i9-13900HX (24-Core) Processor   17.3"" IPS Micro-Edge Anti-Glare QHD (2560 x 1440) 300-Nits 165Hz Display   1TB PCIe Gen4 NVMe M.2 Solid State Drive   Full-Size 4-Zone RGB Backlit Keyboard and 26-Key Rollover Anti-Ghosting Key Technology"
Electornics and Appliances,Laptops and Notebook Computers,"2,349.99",Rated 5 out of 5 stars based on 6 reviews.,"MacBook Pro (14-inch) - Apple M3 Pro chip with 18GB Memory, 12-core CPU and 18-core GPU, 1TB SSD",The M3 Pro chip provides even greater performance for demanding workflows   Extreme performance for the most advanced workflows like rendering intricate 3D content   Up to 18 hours of battery lifeaπ a ERUOîand the same performance whether running on battery or plugged in   Beautiful Liquid Retina XDR display   Now in a new color: Space Black
Electornics and Appliances,Laptops and Notebook Computers,"1,599.99",Rated 4.2 out of 5 stars based on 85 reviews.,"Lenovo LEGION Pro 5i 16"" Gaming Laptop - 13th Gen Intel Core i9-13900HX - GeForce RTX 4060 - 165Hz 2560 x 1600","13th Gen Intela   CoreaÑ¢ i9-13900HX (24-Core) Processor   NVIDIA GeForce RTXaÑ¢ 4060, 8GB   Wi-Fi 6E (2x2/160) Gig+ and Bluetooth 5.1   16"" IPS LCD with LED-backlight Anti-glare WQXGA (2560 x 1600) 300-Nits 165Hz Display   4 Zone RGB Backlit Keyboard and 1080p Webcam with E-Privacy Shutter"
Electornics and Appliances,Laptops and Notebook Computers,749.99,Rated 3.7 out of 5 stars based on 6 reviews.,"HP 14"" Touchscreen Laptop - AMD Ryzen 7 7730U - Windows 11","AMD RyzenaÑ¢ 7 7730U (8-Core) Processor   14"" Touchscreen Micro-Edge HD (1366 x 768) 250-Nits Display   Wi-Fi 6 (2x2/160) Gig+ and Bluetooth 5.3   Full-Size Backlit Keyboard and 720p HD Camera with Privacy Shutter   Microsofta   Windows 11 Home (64-bit)"
Electornics and Appliances,Laptops and Notebook Computers,"1,499.99",Rated 4.6 out of 5 stars based on 45 reviews.,"Lenovo Slim Pro 9i 16"" Touchscreen Intel Evo Platform Laptop - 13th Gen Intel Core i9-13905H - 3.2K - Mini LED (3200 x 2000) - Windows 11","Intela   Evo Platform Powered by 13th Gen Intela   CoreaÑ¢ i9-13905H (14-Core) Processor   16"" Touchscreen MiniLED 1200 Nits 3.2k (3200 x 2000) 165Hz Display   Wi-Fi 6E (2x2/160) Gig+ and Bluetooth   NVIDIA GeForce RTXaÑ¢ 4050, 6GB   Microsofta   Windows 11 Home"
Electornics and Appliances,Laptops and Notebook Computers,"1,099.99",Rated 4.2 out of 5 stars based on 117 reviews.,"LG gram 17"" Intel Evo Platform Laptop - 13th Gen Intel Core i7-1360P - 2560 x 1600 - Windows 11","Intel Evo Platform Powered by 13th Gen Intela   CoreaÑ¢ i7-1360P (12-Core) Processor   17.0"" IPS WQXGA (2560 x 1600) 350-Nits Display   Intela   Wi-Fi 6E (2x2/160) Gig+ and Bluetooth 5.1   Integrated FHD Webcam with Dual Mics   Microsofta   Windows 11 Home"
Electornics and Appliances,Laptops and Notebook Computers,899.99,Rated 4.4 out of 5 stars based on 209 reviews.,"HP Pavilion 15.6"" Touchscreen Laptop - 13th Gen Intel Core i7-1355U - GeForce MX550 - 1080p - Windows 11 Professional","13th Gen Intela   CoreaÑ¢ i7-1355U (10-Core) Processor   NVIDIA GeForce MX550 Graphics, 2GB   15.6"" Touchscreen IPS Micro-Edge BrightView FHD (1920 x 1080) 250-Nits Display   Wi-Fi 6 (2x2/160) Gig+ and Bluetooth 5.3   Microsofta   Windows 11 Professional (64-bit)"
Electornics and Appliances,Laptops and Notebook Computers,"1,999.97",Rated 4.8 out of 5 stars based on 40 reviews.,"MacBook Pro (16-inch)- Apple M2 Pro chip with 12a ERUOëcore CPU and 19a ERUOëcore GPU, 512GB SSD","Apple M2 Pro chip for a massive leap in CPU, GPU, and machine learning performance   12-core CPU delivers faster performance to fly through pro workflows quicker than evera≥   19-core GPU with faster performance for graphics-intensive apps and gamesa≥   16-core Neural Engine for up to 11x faster machine learning performancea≥   Longer battery life, up to 22 hours of battery lifeaπ"
Electornics and Appliances,Laptops and Notebook Computers,999.97,Rated 3.9 out of 5 stars based on 22 reviews.,"Lenovo ThinkPad T14s 14"" Touchscreen Evo Platform Laptop - 13th Gen Intel Core i7-1355U - WUXGA - Windows 11","Intel Evo Platform Powered by 13th Gen Intela   CoreaÑ¢ i7-1355U (10-core) Processor   Wi-Fi 6E (2x2/160) Gig+ and Bluetooth 5.1   14"" Touchscreen IPS Anti-Glare WUXGA (1920 x 1200) Display   Microsofta   Windows 11 Home   Backlit Keyboard, Fingerprint Reader and 5MP IR Webcam with Privacy Shutter"
Electornics and Appliances,Laptops and Notebook Computers,"2,449.99",Rated 4.4 out of 5 stars based on 15 reviews.,"MacBook Pro (16-inch) - Apple M3 Pro chip with 18GB Memory, 12-core CPU and 18-core GPU, 512GB SSD ",The M3 Pro chip provides even greater performance for demanding workflows   Liquid Retina XDR displaya ERUOîthe large 16.2-inch display is great for doing your work on the go   Industry-leading battery lifea ERUOîup to 22 hoursaπ   Now in a new color: Space Black
Electornics and Appliances,Laptops and Notebook Computers,749.99,Rated 4.4 out of 5 stars based on 400 reviews.,"HP 17.3"" Touchscreen Laptop - 13th Gen Intel Core i7-1355U - Windows 11","13th Gen Intela   CoreaÑ¢ i7-1355U (10-Core) Processor   17.3"" Touchscreen Brightview HD+ (1600 x 900) 250-Nits Display   Wi-Fi 6 (2x2/160) Gig+ and Bluetooth 5.3   Full-Size Backlit Keyboard with Numeric Keypad and Webcam with Privacy Shutter   Microsofta   Windows 11 Home (64 bit)"
Electornics and Appliances,Laptops and Notebook Computers,449.99,Rated 4.3 out of 5 stars based on 134 reviews.,"HP 17.3"" Touchscreen Laptop - AMD Ryzen 3 7320U - Windows 11","AMD RyzenaÑ¢ 3 7320U Processor   17.3"" Touchscreen BrightView HD+(1600 x 900) 250-Nits Display   Full-Size Keyboard with Numeric Keypad and Webcam with Privacy Shutter   802.11 Wireless-AC (2x2) and Bluetooth 5.0   Microsofta   Windows 11 Home (64-bit)"
Electornics and Appliances,Laptops and Notebook Computers,299.99,Rated 4.4 out of 5 stars based on 158 reviews.,"HP 14"" Chromebook Laptop Bundle - Intel Celeron - 1080p - Bonus Sleeve and Wireless Mouse","802.11 Wireless-AC (2x2) + Bluetooth   Chrome OSaÑ¢   HP Wireless Mouse and Protective Sleeve Included   Full-size, Backlit, Jet Black Keyboard   Compatible with Google Assistant"
